time,data
2023-01-01 00:00:00,4.052026172983832
2023-01-01 00:15:00,4.040078604183612
2023-01-01 00:30:00,4.36936899205287
2023-01-01 00:45:00,4.290446599600729
2023-01-01 01:00:00,4.403778995074984
2023-01-01 01:15:00,3.4513610600617946
2023-01-01 01:30:00,3.6150442087627948
2023-01-01 01:45:00,3.5143213958511508
2023-01-01 02:00:00,3.3983905741032214
2023-01-01 02:15:00,3.615299250969186
2023-01-01 02:30:00,3.342021785580439
2023-01-01 02:45:00,4.837136753481488
2023-01-01 03:00:00,3.6605188625734963
2023-01-01 03:15:00,3.810837508246414
2023-01-01 03:30:00,4.071931616372713
2023-01-01 03:45:00,3.1668371636871333
2023-01-01 04:00:00,4.397039536578803
2023-01-01 04:15:00,3.7474208681170995
2023-01-01 04:30:00,2.9765338508254504
2023-01-01 04:45:00,3.0729521303491376
2023-01-01 05:00:00,2.5935050920829608
2023-01-01 05:15:00,3.6168092977201804
2023-01-01 05:30:00,4.192218099429753
2023-01-01 05:45:00,3.478917489796779
2023-01-01 06:00:00,4.634877311993804
2023-01-01 06:15:00,3.0028171627006177
2023-01-01 06:30:00,3.612879258650723
2023-01-01 06:45:00,3.846408074987083
2023-01-01 07:00:00,4.546389607179228
2023-01-01 07:15:00,4.874679384950142
2023-01-01 07:30:00,4.3874737128484576
2023-01-01 07:45:00,5.419081259801088
2023-01-01 08:00:00,4.126107126184944
2023-01-01 08:15:00,3.699601765888037
2023-01-01 08:30:00,3.776043925336924
2023-01-01 08:45:00,3.82817448455199
2023-01-01 09:00:00,4.445145340363861
2023-01-01 09:15:00,5.151189924392206
2023-01-01 09:30:00,5.496336591296024
2023-01-01 09:45:00,3.7788486247123325
2023-01-01 10:00:00,4.905723517466454
2023-01-01 10:15:00,3.849991031410512
2023-01-01 10:30:00,3.926864904687494
2023-01-01 10:45:00,5.935387697615894
2023-01-01 11:00:00,4.795173909124173
2023-01-01 11:15:00,4.980962849194407
2023-01-01 11:30:00,4.293602319975037
2023-01-01 11:45:00,5.368745177915955
2023-01-01 12:00:00,3.623051076221024
2023-01-01 12:15:00,4.773629859893015
2023-01-01 12:30:00,4.782266719403163
2023-01-01 12:45:00,4.853451248929631
2023-01-01 13:00:00,5.184597431215564
2023-01-01 13:15:00,4.399683907938794
2023-01-01 13:30:00,4.525908885830672
2023-01-01 13:45:00,5.344165935265209
2023-01-01 14:00:00,5.213258611191583
2023-01-01 14:15:00,4.621235948869891
2023-01-01 14:30:00,4.852838953159518
2023-01-01 14:45:00,5.41862941700643
2023-01-01 15:00:00,4.163769776112025
2023-01-01 15:15:00,5.200223419229729
2023-01-01 15:30:00,5.693426858977773
2023-01-01 15:45:00,3.5568586988341613
2023-01-01 16:00:00,4.128713071126876
2023-01-01 16:15:00,4.759109531895869
2023-01-01 16:30:00,4.914900826516978
2023-01-01 16:45:00,6.101391127762887
2023-01-01 17:00:00,5.116350817808379
2023-01-01 17:15:00,4.535972697898069
2023-01-01 17:30:00,5.344545281088769
2023-01-01 17:45:00,5.444491455378706
2023-01-01 18:00:00,4.80970034227165
2023-01-01 18:15:00,5.8125870898231735
2023-01-01 18:30:00,6.471170820588774
2023-01-01 18:45:00,5.927594954529843
2023-01-01 19:00:00,5.754601425409059
2023-01-01 19:15:00,6.150575167617792
2023-01-01 19:30:00,6.354223733936314
2023-01-01 19:45:00,5.998082671114872
2023-01-01 20:00:00,6.157425079608322
2023-01-01 20:15:00,6.580413243477094
2023-01-01 20:30:00,5.55283121986523
2023-01-01 20:45:00,5.341878156861388
2023-01-01 21:00:00,6.2241260968978
2023-01-01 21:15:00,5.417944588015291
2023-01-01 21:30:00,5.729389785579825
2023-01-01 21:45:00,4.4200375820938245
2023-01-01 22:00:00,3.964623689244729
2023-01-01 22:15:00,5.557225863465568
2023-01-01 22:30:00,4.34841152651341
2023-01-01 22:45:00,4.4112225351912135
2023-01-01 23:00:00,4.30413748903843
2023-01-01 23:15:00,4.328319518241856
2023-01-01 23:30:00,4.088183198587201
2023-01-01 23:45:00,4.063286584095974
2023-01-02 00:00:00,3.17525001036041
2023-01-02 00:15:00,4.732935246952917
2023-01-02 00:30:00,3.94345604635181
2023-01-02 00:45:00,3.3709946817223506
2023-01-02 01:00:00,4.411575348528127
2023-01-02 01:15:00,3.2661204694287767
2023-01-02 01:30:00,2.504757500757133
2023-01-02 01:45:00,4.074698354079006
2023-01-02 02:00:00,2.8634382974429204
2023-01-02 02:15:00,4.381810592824646
2023-01-02 02:30:00,3.063190509620126
2023-01-02 02:45:00,3.7362725942796216
2023-01-02 03:00:00,4.241471013240192
2023-01-02 03:15:00,4.4902573957172125
2023-01-02 03:30:00,4.783779480213285
2023-01-02 03:45:00,3.4530223291376925
2023-01-02 04:00:00,3.2193871574726485
2023-01-02 04:15:00,4.805032476549517
2023-01-02 04:30:00,2.68599831452431
2023-01-02 04:45:00,3.9012281978981975
2023-01-02 05:00:00,4.3436259838868745
2023-01-02 05:15:00,3.212494953454583
2023-01-02 05:30:00,4.0670396851730395
2023-01-02 05:45:00,4.3111033357832635
2023-01-02 06:00:00,3.6882127655778145
2023-01-02 06:15:00,3.1802996047079026
2023-01-02 06:30:00,3.739119087103028
2023-01-02 06:45:00,4.603192948343515
2023-01-02 07:00:00,3.432716070134317
2023-01-02 07:15:00,4.065182729836164
2023-01-02 07:30:00,4.092423224139181
2023-01-02 07:45:00,6.154631864239671
2023-01-02 08:00:00,4.906147378506218
2023-01-02 08:15:00,4.893730918120555
2023-01-02 08:30:00,3.565041962777342
2023-01-02 08:45:00,4.019624595645909
2023-01-02 09:00:00,3.4928336696713123
2023-01-02 09:15:00,4.565915279137175
2023-01-02 09:30:00,5.37207696081056
2023-01-02 09:45:00,4.26821664747325
2023-01-02 10:00:00,5.71829540830747
2023-01-02 10:15:00,4.455850622211003
2023-01-02 10:30:00,4.978003356330823
2023-01-02 10:45:00,4.413469245634747
2023-01-02 11:00:00,4.304371203647197
2023-01-02 11:15:00,5.4196958506322686
2023-01-02 11:30:00,5.003336747686264
2023-01-02 11:45:00,5.2975157184460535
2023-01-02 12:00:00,5.6215723874319705
2023-01-02 12:15:00,5.352239743495207
2023-01-02 12:30:00,4.7735888872779215
2023-01-02 12:45:00,5.218508144047926
2023-01-02 13:00:00,4.78204629474424
2023-01-02 13:15:00,4.759207697592646
2023-01-02 13:30:00,4.505879197337684
2023-01-02 13:45:00,5.986671360824683
2023-01-02 14:00:00,4.8076225889757795
2023-01-02 14:15:00,4.056780730670493
2023-01-02 14:30:00,5.1207737377872835
2023-01-02 14:45:00,5.268260856818946
2023-01-02 15:00:00,5.0633179610532535
2023-01-02 15:15:00,4.840034245818289
2023-01-02 15:30:00,5.526265673794448
2023-01-02 15:45:00,4.201089977627783
2023-01-02 16:00:00,3.7909837746538475
2023-01-02 16:15:00,5.924766026908493
2023-01-02 16:30:00,6.204710403462881
2023-01-02 16:45:00,5.913775620692595
2023-01-02 17:00:00,4.957282240584917
2023-01-02 17:15:00,4.932181488200773
2023-01-02 17:30:00,4.479892326305218
2023-01-02 17:45:00,4.6076144516111945
2023-01-02 18:00:00,4.834014896176151
2023-01-02 18:15:00,6.5884713059624245
2023-01-02 18:30:00,6.730429411890409
2023-01-02 18:45:00,6.42936382647151
2023-01-02 19:00:00,6.618415305951346
2023-01-02 19:15:00,6.114487203349927
2023-01-02 19:30:00,5.992878579107767
2023-01-02 19:45:00,6.310797259140813
2023-01-02 20:00:00,6.3382951679130795
2023-01-02 20:15:00,5.7852251111249
2023-01-02 20:30:00,5.092233748241329
2023-01-02 20:45:00,6.118739579512528
2023-01-02 21:00:00,5.303003044373258
2023-01-02 21:15:00,3.7825243532909902
2023-01-02 21:30:00,4.818190798583554
2023-01-02 21:45:00,3.3982984238877867
2023-01-02 22:00:00,4.812615725513593
2023-01-02 22:15:00,4.228971172196626
2023-01-02 22:30:00,3.9978083302857748
2023-01-02 22:45:00,3.826082539630487
2023-01-02 23:00:00,3.8302185018043433
2023-01-02 23:15:00,4.611507297703367
2023-01-02 23:30:00,3.2635715451382756
2023-01-02 23:45:00,3.8435254346745915
2023-01-03 00:00:00,3.150358590886252
2023-01-03 00:15:00,3.255953251129401
2023-01-03 00:30:00,4.141638330265876
2023-01-03 00:45:00,3.084226834388876
2023-01-03 01:00:00,3.8558952756068336
2023-01-03 01:15:00,4.351752076981866
2023-01-03 01:30:00,4.2216179746403455
2023-01-03 01:45:00,4.258263974718195
2023-01-03 02:00:00,3.2654090810287784
2023-01-03 02:15:00,3.290310411212037
2023-01-03 02:30:00,3.8198297979435565
2023-01-03 02:45:00,4.4376318653613
2023-01-03 03:00:00,3.600065763048796
2023-01-03 03:15:00,2.941521977844583
2023-01-03 03:30:00,3.837836937800532
2023-01-03 03:45:00,2.6309845453971556
2023-01-03 04:00:00,3.789962299521619
2023-01-03 04:15:00,3.800924805178521
